timestamp_s;timestamp_origin;sd_block_id;cyc_condition;cyc_charged;age_type;age_temp;age_soc;age_chg_rate;age_dischg_rate;age_profile;v_max_target_V;v_min_target_V;i_chg_max_A;i_dischg_min_A;i_chg_cutoff_A;i_dischg_cutoff_A;cap_aged_est_Ah;soh_cap;delta_q_Ah;delta_q_chg_Ah;delta_q_dischg_Ah;delta_e_Wh;delta_e_chg_Wh;delta_e_dischg_Wh;coulomb_efficiency;energy_efficiency;ocv_est_start_V;ocv_est_end_V;soc_est_start;soc_est_end;t_start_degC;t_end_degC;cyc_duration_s;num_cycles_op;num_cycles_checkup;total_q_chg_CU_RT_Ah;total_q_dischg_CU_RT_Ah;total_q_chg_cyc_OT_Ah;total_q_dischg_cyc_OT_Ah;total_q_chg_other_RT_Ah;total_q_dischg_other_RT_Ah;total_q_chg_other_OT_Ah;total_q_dischg_other_OT_Ah;total_q_chg_sum_Ah;total_q_dischg_sum_Ah;total_e_chg_CU_RT_Wh;total_e_dischg_CU_RT_Wh;total_e_chg_cyc_OT_Wh;total_e_dischg_cyc_OT_Wh;total_e_chg_other_RT_Wh;total_e_dischg_other_RT_Wh;total_e_chg_other_OT_Wh;total_e_dischg_other_OT_Wh;total_e_chg_sum_Wh;total_e_dischg_sum_Wh;uptime_ticks
1677165986.000;1;3037632000;0;0;1;0;10;0.00;0.00;0;4.2000;3.7271;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.566231;0.000000;-0.566231;-2.134369;0.000000;-2.134369;nan;nan;3.9465;3.7384;71.5106;51.8983;1.52;1.52;3002.20;0;7;23.36;23.22;0.37;0.36;21.79;4.40;3.81;20.12;49.33;48.11;88.52;84.70;1.21;1.20;81.22;14.26;14.54;73.54;185.50;173.70;229977187
1677172597.000;1;3039334912;0;0;1;0;10;0.00;0.00;0;4.2000;3.5676;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.618007;0.000000;-0.618007;-2.218721;0.000000;-2.218721;nan;nan;3.7452;3.5677;50.9261;29.5204;1.43;1.48;4042.61;0;7;23.36;23.22;0.37;0.36;21.79;4.40;3.85;20.78;49.36;48.77;88.52;84.70;1.21;1.20;81.22;14.26;14.68;75.90;185.64;176.06;230607686
1677177101.000;1;3040498176;0;0;1;0;10;0.00;0.00;0;4.2000;3.2491;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.595933;0.000000;-0.595933;-2.012388;0.000000;-2.012388;nan;nan;3.5902;3.2492;30.2476;9.6065;1.53;1.71;2627.50;0;7;23.36;23.22;0.37;0.36;21.79;4.40;3.89;21.41;49.40;49.40;88.52;84.70;1.21;1.20;81.22;14.26;14.82;78.05;185.78;178.21;231037267
1677178857.000;1;3040953856;0;1;1;0;10;0.00;0.00;0;3.3050;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.001099;0.001099;0.000000;0.003632;0.003632;0.000000;nan;nan;3.2926;3.3049;8.7067;8.7445;1.77;1.75;29.80;0;7;23.36;23.22;0.37;0.36;21.80;4.41;3.91;21.44;49.44;49.44;88.52;84.70;1.21;1.20;81.26;14.30;14.91;78.13;185.90;178.33;231204595
1678892918.000;1;3480624640;0;0;1;0;10;0.00;0.00;0;4.2000;2.6000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.261865;0.000000;-0.261865;-0.779913;0.000000;-0.779913;nan;nan;3.2873;2.6001;8.4400;-0.6302;24.86;25.68;1069.40;0;8;23.36;23.22;0.42;0.42;21.80;4.68;3.91;21.44;49.50;49.76;88.52;84.70;1.40;1.40;81.26;15.08;14.91;78.13;186.10;179.30;394675850
1678893350.000;1;3480736256;0;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.013553;0.000000;-0.013553;-0.034237;0.000000;-0.034237;nan;nan;2.7005;2.5149;0.6413;0.1719;25.24;25.26;132.39;0;8;23.36;23.22;0.42;0.42;21.80;4.69;3.91;21.44;49.50;49.77;88.52;84.70;1.40;1.40;81.26;15.11;14.91;78.13;186.10;179.33;394717086
1678904794.000;1;3483670528;2;1;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.893712;92.914122;2.869614;2.869614;0.000000;10.886769;10.886769;0.000000;nan;nan;2.6033;4.1863;0.3308;99.4980;25.08;24.97;10846.40;0;8;26.23;23.22;0.42;0.42;21.80;4.69;3.91;21.44;52.37;49.77;99.41;84.70;1.40;1.40;81.26;15.11;14.91;78.13;196.98;179.33;395808696
1678915493.000;1;3486416384;2;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.877668;91.844511;-2.851324;0.000000;-2.851324;-10.427905;0.000000;-10.427905;99.362630;95.785123;4.1863;2.6292;99.4980;0.4135;24.97;25.26;10398.30;0;8;26.23;26.08;0.42;0.42;21.80;4.69;3.91;21.44;52.37;52.62;99.41;95.12;1.40;1.40;81.26;15.11;14.91;78.13;196.98;189.76;396828969
1678916827.000;1;3486759936;0;1;1;0;10;0.00;0.00;0;3.4109;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.267964;0.267964;-0.000000;0.879651;0.879651;-0.000000;nan;nan;2.6292;3.4064;0.4135;9.6737;25.26;25.04;1333.31;0;8;26.23;26.08;0.42;0.42;22.07;4.69;3.91;21.44;52.64;52.62;99.41;95.12;1.40;1.40;82.14;15.11;14.91;78.13;197.86;189.76;396956120
1678921426.000;1;3487943680;0;1;1;0;10;0.00;0.00;0;3.6091;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.543658;0.543658;0.000000;1.926159;1.926159;0.000000;nan;nan;3.3885;3.6090;12.7034;31.4910;24.90;24.94;2568.91;0;8;26.23;26.08;0.42;0.42;22.65;4.73;3.91;21.44;53.22;52.66;99.41;95.12;1.40;1.40;84.20;15.24;14.91;78.13;199.92;189.89;397394758
1678926088.000;1;3489145856;0;1;1;0;10;0.00;0.00;0;3.7453;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.602091;0.602091;-0.000000;2.226843;2.226843;-0.000000;nan;nan;3.5975;3.7452;31.1618;51.9687;24.92;25.04;2800.51;0;8;26.23;26.08;0.42;0.42;23.29;4.77;3.91;21.44;53.86;52.70;99.41;95.12;1.40;1.40;86.57;15.38;14.91;78.13;202.29;190.03;397839518
1678930615.000;1;3490312192;0;1;1;0;10;0.00;0.00;0;3.9393;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.565621;0.565621;0.000000;2.195291;2.195291;0.000000;nan;nan;3.7318;3.9344;49.5414;69.0880;24.90;24.97;2661.19;0;8;26.23;26.08;0.42;0.42;23.89;4.81;3.91;21.44;54.46;52.74;99.41;95.12;1.40;1.40;88.91;15.52;14.91;78.13;204.63;190.17;398271177
1678935364.000;1;3491535872;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.493201;0.493201;-0.000000;1.997070;1.997070;-0.000000;nan;nan;3.9307;4.0860;69.6631;86.7069;24.89;24.89;2838.00;0;8;26.23;26.08;0.42;0.42;24.43;4.84;3.91;21.44;55.00;52.78;99.41;95.12;1.40;1.40;91.06;15.67;14.91;78.13;206.78;190.32;398724117
1678965251.000;1;3499195904;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.008721;0.008721;0.000000;0.035687;0.035687;0.000000;nan;nan;4.0778;4.0850;86.3166;86.6180;1.52;1.57;177.41;0;8;26.23;26.08;0.42;0.42;24.46;4.88;3.92;21.44;55.04;52.82;99.41;95.12;1.40;1.40;91.22;15.83;14.94;78.13;206.98;190.48;401574514
1678972105.000;1;3500960768;0;0;1;0;10;0.00;0.00;0;4.2000;3.9279;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.404879;0.000000;-0.404879;-1.598738;0.000000;-1.598738;nan;nan;4.0788;3.9419;86.7031;72.6334;1.64;1.45;2599.00;0;8;26.23;26.08;0.42;0.42;24.46;4.88;3.96;21.88;55.08;53.26;99.41;95.12;1.40;1.40;91.22;15.83;15.10;79.88;207.13;192.23;402228095
1678977170.000;1;3502264832;0;0;1;0;10;0.00;0.00;0;4.2000;3.7271;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.565344;0.000000;-0.565344;-2.131061;0.000000;-2.131061;nan;nan;3.9464;3.7382;71.5022;51.8563;1.51;1.47;2981.40;0;8;26.23;26.08;0.42;0.42;24.46;4.88;4.00;22.49;55.12;53.87;99.41;95.12;1.40;1.40;91.22;15.83;15.27;82.18;207.30;194.53;402711097
1678983416.000;1;3503873024;0;0;1;0;10;0.00;0.00;0;4.2000;3.5676;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.618187;0.000000;-0.618187;-2.219509;0.000000;-2.219509;nan;nan;3.7450;3.5677;50.9016;29.4194;1.53;1.53;4050.61;0;8;26.23;26.08;0.42;0.42;24.46;4.88;4.04;23.14;55.16;54.53;99.41;95.12;1.40;1.40;91.22;15.83;15.41;84.54;207.44;196.88;403306757
1678987963.000;1;3505044992;0;0;1;0;10;0.00;0.00;0;4.2000;3.2491;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.593107;0.000000;-0.593107;-2.002986;0.000000;-2.002986;nan;nan;3.5902;3.2492;30.2472;9.6365;1.59;1.88;2608.10;0;8;26.23;26.08;0.42;0.42;24.46;4.88;4.08;23.78;55.20;55.16;99.41;95.12;1.40;1.40;91.22;15.83;15.55;86.67;207.58;199.02;403740457
1678989508.000;1;3505444864;0;1;1;0;10;0.00;0.00;0;3.3050;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.001502;0.001502;0.000000;0.004963;0.004963;0.000000;nan;nan;3.2899;3.3049;8.6030;8.6549;1.71;1.69;36.30;0;8;26.23;26.08;0.42;0.42;24.48;4.89;4.10;23.80;55.24;55.19;99.41;95.12;1.40;1.40;91.26;15.86;15.64;86.76;207.71;199.14;403887839
1680707847.000;1;3946091520;0;0;1;0;10;0.00;0.00;0;4.2000;2.6000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.256032;0.000000;-0.256032;-0.762953;0.000000;-0.762954;nan;nan;3.2865;2.6001;8.4106;-0.4866;24.86;25.71;1044.30;0;9;26.23;26.08;0.48;0.48;24.48;5.15;4.10;23.80;55.30;55.51;99.41;95.12;1.59;1.58;91.26;16.62;15.64;86.76;207.90;200.08;567766974
1680708277.000;1;3946203136;0;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.013421;0.000000;-0.013421;-0.033920;0.000000;-0.033920;nan;nan;2.7018;2.5155;0.6455;0.1791;25.29;25.30;130.00;0;9;26.23;26.08;0.48;0.48;24.48;5.16;4.10;23.80;55.30;55.52;99.41;95.12;1.59;1.58;91.26;16.66;15.64;86.76;207.90;200.12;567807982
1680719692.000;1;3949130240;2;1;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.884277;92.285109;2.860244;2.860244;-0.000000;10.853909;10.853909;-0.000000;nan;nan;2.6042;4.1864;0.3333;99.5001;25.13;25.02;10814.90;0;9;29.09;26.08;0.48;0.48;24.48;5.16;4.10;23.80;58.16;55.52;110.26;95.12;1.59;1.58;91.26;16.66;15.64;86.76;218.75;200.12;568896588
1680730357.000;1;3951868928;2;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.868131;91.208726;-2.841805;0.000000;-2.841805;-10.398582;0.000000;-10.398582;99.355340;95.804948;4.1864;2.6306;99.5001;0.4180;25.02;25.28;10364.69;0;9;29.09;28.92;0.48;0.48;24.48;5.16;4.10;23.80;58.16;58.36;110.26;105.52;1.59;1.58;91.26;16.66;15.64;86.76;218.75;210.52;569913658
1680731671.000;1;3952207872;0;1;1;0;10;0.00;0.00;0;3.4109;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.264066;0.264066;-0.000000;0.866720;0.866720;-0.000000;nan;nan;2.6306;3.4054;0.4180;9.5734;25.28;25.07;1314.89;0;9;29.09;28.92;0.48;0.48;24.74;5.16;4.10;23.80;58.42;58.36;110.26;105.52;1.59;1.58;92.12;16.66;15.64;86.76;219.62;210.52;570039054
1680736563.000;1;3953469440;0;1;1;0;10;0.00;0.00;0;3.6091;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.540376;0.540376;-0.000000;1.914572;1.914572;-0.000000;nan;nan;3.3879;3.6090;12.6694;31.4047;24.92;24.96;2545.90;0;9;29.09;28.92;0.48;0.48;25.32;5.20;4.10;23.80;59.00;58.40;110.26;105.52;1.59;1.58;94.17;16.78;15.64;86.76;221.66;210.64;570505590
1680741256.000;1;3954679808;0;1;1;0;10;0.00;0.00;0;3.7453;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.601606;0.601606;0.000000;2.225028;2.225028;0.000000;nan;nan;3.5973;3.7451;31.1433;52.0014;24.93;25.02;2798.29;0;9;29.09;28.92;0.48;0.48;25.96;5.24;4.10;23.80;59.64;58.44;110.26;105.52;1.59;1.58;96.53;16.92;15.64;86.76;224.03;210.78;570953248
1680745915.000;1;3955881472;0;1;1;0;10;0.00;0.00;0;3.9393;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.565112;0.565112;0.000000;2.193305;2.193305;0.000000;nan;nan;3.7318;3.9346;49.5408;69.1336;24.90;24.96;2660.80;0;9;29.09;28.92;0.48;0.48;26.56;5.28;4.10;23.80;60.24;58.48;110.26;105.52;1.59;1.58;98.87;17.06;15.64;86.76;226.37;210.92;571397493
1680751253.000;1;3957256704;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.493077;0.493077;0.000000;1.996523;1.996523;0.000000;nan;nan;3.9304;4.0860;69.6169;86.7122;24.89;24.90;2838.20;0;9;29.09;28.92;0.48;0.48;27.10;5.32;4.10;23.80;60.78;58.52;110.26;105.52;1.59;1.58;101.03;17.22;15.64;86.76;228.52;211.08;571906638
1680791928.000;1;3967680000;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.009408;0.009408;0.000000;0.038500;0.038500;0.000000;nan;nan;4.0774;4.0848;86.2110;86.5372;1.49;1.50;192.40;0;9;29.09;28.92;0.48;0.48;27.13;5.36;4.11;23.80;60.82;58.56;110.26;105.52;1.59;1.58;101.19;17.37;15.68;86.76;228.72;211.23;575785765
1680798772.000;1;3969443328;0;0;1;0;10;0.00;0.00;0;4.2000;3.9279;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.403242;0.000000;-0.403242;-1.592014;0.000000;-1.592014;nan;nan;4.0786;3.9418;86.6531;72.5937;1.54;1.58;2589.79;0;9;29.09;28.92;0.48;0.48;27.13;5.36;4.15;24.24;60.86;59.00;110.26;105.52;1.59;1.58;101.19;17.37;15.83;88.50;228.87;212.98;576438555
1680803870.000;1;3970758144;0;0;1;0;10;0.00;0.00;0;4.2000;3.7271;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.565335;0.000000;-0.565335;-2.131090;0.000000;-2.131090;nan;nan;3.9464;3.7379;71.4980;51.7871;1.57;1.60;2983.29;0;9;29.09;28.92;0.48;0.48;27.13;5.36;4.19;24.85;60.90;59.60;110.26;105.52;1.59;1.58;101.19;17.37;15.98;90.78;229.02;215.25;576924713
1680810090.000;1;3972360704;0;0;1;0;10;0.00;0.00;0;4.2000;3.5676;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.616287;0.000000;-0.616287;-2.212656;0.000000;-2.212656;nan;nan;3.7448;3.5677;50.8820;29.3946;1.56;1.59;4022.20;0;9;29.09;28.92;0.48;0.48;27.13;5.36;4.23;25.50;60.94;60.26;110.26;105.52;1.59;1.58;101.19;17.37;16.12;93.13;229.16;217.60;577517961
1680814473.000;1;3973491712;0;0;1;0;10;0.00;0.00;0;4.2000;3.2491;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.590368;0.000000;-0.590368;-1.993960;0.000000;-1.993960;nan;nan;3.5897;3.2492;30.1826;9.5989;1.65;1.89;2592.50;0;9;29.09;28.92;0.48;0.48;27.13;5.36;4.26;26.13;60.97;60.88;110.26;105.52;1.59;1.58;101.19;17.37;16.25;95.25;229.30;219.73;577935967
1680816439.000;1;3974000128;0;1;1;0;10;0.00;0.00;0;3.3050;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.000967;0.000967;0.000000;0.003198;0.003198;0.000000;nan;nan;3.2937;3.3049;8.7494;8.7830;1.86;1.85;27.50;0;9;29.09;28.92;0.48;0.48;27.14;5.37;4.29;26.15;61.01;60.92;110.26;105.52;1.59;1.58;101.22;17.41;16.34;95.33;229.42;219.85;578123489
1682521146.000;1;4411158528;0;0;1;0;10;0.00;0.00;0;4.2000;2.6000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.251486;0.000000;-0.251486;-0.749828;0.000000;-0.749828;nan;nan;3.2869;2.6001;8.4274;-0.3409;24.81;25.69;1025.30;0;10;29.09;28.92;0.54;0.54;27.14;5.62;4.29;26.15;61.07;61.23;110.26;105.52;1.78;1.77;101.22;18.16;16.34;95.33;229.61;220.78;740702336
1682521572.000;1;4411269120;0;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.013238;0.000000;-0.013238;-0.033472;0.000000;-0.033472;nan;nan;2.7025;2.5161;0.6478;0.1862;25.22;25.24;126.91;0;10;29.09;28.92;0.54;0.54;27.14;5.63;4.29;26.15;61.07;61.24;110.26;105.52;1.78;1.77;101.22;18.19;16.34;95.33;229.61;220.82;740743038
1682532957.000;1;4414187520;2;1;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.876250;91.750002;2.852169;2.852169;-0.000000;10.826198;10.826198;-0.000000;nan;nan;2.6050;4.1864;0.3362;99.4989;25.04;24.92;10785.40;0;10;31.95;28.92;0.54;0.54;27.14;5.63;4.29;26.15;63.92;61.24;121.09;105.52;1.78;1.77;101.22;18.19;16.34;95.33;240.44;220.82;741828832
1682543590.000;1;4416918016;2;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.860309;90.687293;-2.833904;0.000000;-2.833904;-10.373758;0.000000;-10.373758;99.359608;95.820886;4.1864;2.6319;99.4989;0.4221;24.92;25.26;10332.10;0;10;31.95;31.75;0.54;0.54;27.14;5.63;4.29;26.15;63.92;64.08;121.09;115.90;1.78;1.77;101.22;18.19;16.34;95.33;240.44;231.19;742842803
1682544883.000;1;4417251328;0;1;1;0;10;0.00;0.00;0;3.4109;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.260291;0.260291;-0.000000;0.854200;0.854200;-0.000000;nan;nan;2.6319;3.4044;0.4221;9.4718;25.26;25.04;1294.00;0;10;31.95;31.75;0.54;0.54;27.41;5.63;4.29;26.15;64.18;64.08;121.09;115.90;1.78;1.77;102.08;18.19;16.34;95.33;241.29;231.19;742966197
1682549626.000;1;4418472448;0;1;1;0;10;0.00;0.00;0;3.6091;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.537989;0.537989;-0.000000;1.906174;1.906174;-0.000000;nan;nan;3.3883;3.6090;12.6887;31.3933;24.92;24.94;2535.70;0;10;31.95;31.75;0.54;0.54;27.98;5.67;4.29;26.15;64.76;64.11;121.09;115.90;1.78;1.77;104.11;18.32;16.34;95.33;243.33;231.32;743418584
1682554279.000;1;4419671552;0;1;1;0;10;0.00;0.00;0;3.7453;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.600018;0.600018;0.000000;2.219173;2.219173;0.000000;nan;nan;3.5974;3.7452;31.1551;52.0162;24.90;25.01;2787.10;0;10;31.95;31.75;0.54;0.54;28.62;5.71;4.29;26.15;65.40;64.15;121.09;115.90;1.78;1.77;106.47;18.45;16.34;95.33;245.69;231.45;743862291
1682559111.000;1;4420916736;0;1;1;0;10;0.00;0.00;0;3.9393;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.565095;0.565095;0.000000;2.193170;2.193170;0.000000;nan;nan;3.7316;3.9347;49.5225;69.1695;24.90;24.95;2653.11;0;10;31.95;31.75;0.54;0.54;29.22;5.75;4.29;26.15;66.00;64.19;121.09;115.90;1.78;1.77;108.81;18.59;16.34;95.33;248.02;231.59;744323158
1682563936.000;1;4422157824;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.492615;0.492615;-0.000000;1.994651;1.994651;-0.000000;nan;nan;3.9306;4.0861;69.6467;86.7737;24.89;24.92;2832.80;0;10;31.95;31.75;0.54;0.54;29.75;5.79;4.29;26.15;66.53;64.23;121.09;115.90;1.78;1.77;110.96;18.74;16.34;95.33;250.17;231.74;744783411
1682619000.000;1;4435745792;0;1;1;0;10;0.00;0.00;0;4.0923;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.008608;0.008608;0.000000;0.035227;0.035227;0.000000;nan;nan;4.0776;4.0849;86.2452;86.5445;1.29;1.29;175.70;0;10;31.95;31.75;0.54;0.54;29.79;5.83;4.30;26.15;66.58;64.27;121.09;115.90;1.78;1.77;111.11;18.89;16.38;95.33;250.36;231.89;750034792
1682625654.000;1;4437458944;0;0;1;0;10;0.00;0.00;0;4.2000;3.9279;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.404945;0.000000;-0.404945;-1.598925;0.000000;-1.598925;nan;nan;4.0788;3.9415;86.6968;72.5394;1.67;1.66;2601.80;0;10;31.95;31.75;0.54;0.54;29.79;5.83;4.33;26.60;66.61;64.71;121.09;115.90;1.78;1.77;111.11;18.89;16.53;97.08;250.51;233.64;750669457
1682630493.000;1;4438705152;0;0;1;0;10;0.00;0.00;0;4.2000;3.7271;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.564303;0.000000;-0.564303;-2.127460;0.000000;-2.127460;nan;nan;3.9459;3.7376;71.4480;51.7193;1.72;1.68;2971.00;0;10;31.95;31.75;0.54;0.54;29.79;5.83;4.37;27.20;66.65;65.31;121.09;115.90;1.78;1.77;111.11;18.89;16.68;99.35;250.66;235.91;751130921
1682636871.000;1;4440347136;0;0;1;0;10;0.00;0.00;0;4.2000;3.5676;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.616456;0.000000;-0.616456;-2.213501;0.000000;-2.213501;nan;nan;3.7448;3.5677;50.8880;29.3360;1.70;1.60;4024.30;0;10;31.95;31.75;0.54;0.54;29.79;5.83;4.41;27.85;66.69;65.97;121.09;115.90;1.78;1.77;111.11;18.89;16.82;101.71;250.80;238.27;751739176
1682641274.000;1;4441482240;0;0;1;0;10;0.00;0.00;0;4.2000;3.2491;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.587497;0.000000;-0.587497;-1.984904;0.000000;-1.984904;nan;nan;3.5897;3.2492;30.1840;9.6444;1.83;2.08;2567.61;0;10;31.95;31.75;0.54;0.54;29.79;5.83;4.45;28.48;66.72;66.59;121.09;115.90;1.78;1.77;111.11;18.89;16.96;103.82;250.94;240.38;752159031
1682642838.000;1;4441887232;0;1;1;0;10;0.00;0.00;0;3.3050;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.001440;0.001440;-0.000000;0.004758;0.004758;-0.000000;nan;nan;3.2906;3.3049;8.6267;8.6767;1.97;1.95;35.20;0;10;31.95;31.75;0.54;0.54;29.80;5.84;4.47;28.50;66.76;66.63;121.09;115.90;1.78;1.77;111.14;18.93;17.05;103.90;251.07;240.50;752308319
1684336127.000;1;4876119552;0;0;1;0;10;0.00;0.00;0;4.2000;2.6000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.246751;0.000000;-0.246751;-0.735948;0.000000;-0.735948;nan;nan;3.2870;2.6001;8.4292;-0.1975;24.78;25.59;1006.51;0;11;31.95;31.75;0.60;0.59;29.80;6.08;4.47;28.50;66.82;66.93;121.09;115.90;1.98;1.96;111.14;19.66;17.05;103.90;251.26;241.43;913798266
1684336553.000;1;4876229632;0;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;-0.013102;0.000000;-0.013102;-0.033140;0.000000;-0.033140;nan;nan;2.7033;2.5165;0.6502;0.1922;25.18;25.19;125.10;0;11;31.95;31.75;0.60;0.59;29.80;6.10;4.47;28.50;66.82;66.95;121.09;115.90;1.98;1.96;111.14;19.70;17.05;103.90;251.26;241.46;913838806
1684347903.000;1;4879139328;2;1;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.867625;91.175002;2.843471;2.843471;0.000000;10.795428;10.795428;0.000000;nan;nan;2.6056;4.1863;0.3381;99.4958;25.01;24.92;10751.40;0;11;34.79;31.75;0.60;0.59;29.80;6.10;4.47;28.50;69.66;66.95;131.88;115.90;1.98;1.96;111.14;19.70;17.05;103.90;262.05;241.46;914921358
1684358504.000;1;4881859072;2;0;1;0;10;0.00;0.00;0;4.2000;2.5000;1.0000;-1.0000;0.1500;-0.1500;2.851760;90.117359;-2.825225;0.000000;-2.825225;-10.346048;0.000000;-10.346048;99.358338;95.837313;4.1863;2.6332;99.4958;0.4263;24.92;25.24;10300.91;0;11;34.79;34.58;0.60;0.59;29.80;6.10;4.47;28.50;69.66;69.77;131.88;126.24;1.98;1.96;111.14;19.70;17.05;103.90;262.05;251.80;915932345
1684359782.000;1;4882187264;0;1;1;0;10;0.00;0.00;0;3.4109;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.256818;0.256818;0.000000;0.842697;0.842697;0.000000;nan;nan;2.6332;3.4036;0.4263;9.3820;25.24;25.03;1277.99;0;11;34.79;34.58;0.60;0.59;30.06;6.10;4.47;28.50;69.92;69.77;131.88;126.24;1.98;1.96;111.99;19.70;17.05;103.90;262.90;251.80;916054223
1684364171.000;1;4883315712;0;1;1;0;10;0.00;0.00;0;3.6091;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.535102;0.535102;0.000000;1.895970;1.895970;0.000000;nan;nan;3.3889;3.6090;12.7233;31.3834;24.90;24.96;2511.90;0;11;34.79;34.58;0.60;0.59;30.63;6.14;4.47;28.50;70.49;69.81;131.88;126.24;1.98;1.96;114.01;19.82;17.05;103.90;264.92;251.93;916472867
1684368899.000;1;4884533248;0;1;1;0;10;0.00;0.00;0;3.7453;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.599032;0.599032;-0.000000;2.215549;2.215550;-0.000000;nan;nan;3.5974;3.7451;31.1562;52.0457;24.90;25.01;2786.79;0;11;34.79;34.58;0.60;0.59;31.27;6.17;4.47;28.50;71.13;69.85;131.88;126.24;1.98;1.96;116.37;19.96;17.05;103.90;267.28;252.07;916923853
1684373388.000;1;4885688832;0;1;1;0;10;0.00;0.00;0;3.9393;2.5000;1.0000;-1.0000;0.1500;-0.1500;nan;nan;0.564381;0.564381;-0.000000;2.190446;2.190447;-0.000000;nan;nan;3.7319;3.9350;49.5536;69.2348;24.87;24.93;2653.00;0;11;34.79;34.58;0.60;0.59;31.87;6.21;4.47;28.50;71.74;69.89;131.88;126.24;1.98;1.96;118.71;20.10;17.05;103.90;269.62;252.21;917351861
